Date,Order_Demand,Order_Demand_Log,STD_7,DayOfWeek,IsWeekend,Month
2023-10-25,0.9419354838709677,0.9751961651894827,0.8419725681559943,0.3333333333333333,0.0,0.8181818181818182
2023-10-26,0.15268817204301072,0.35338753136027257,0.8209310954380274,0.5,0.0,0.8181818181818182
2023-10-27,0.1333333333333333,0.3207220814403644,0.7795349884284531,0.6666666666666666,0.0,0.8181818181818182
2023-10-28,0.11612903225806448,0.28966431127163594,0.7809917788700267,0.8333333333333333,1.0,0.8181818181818182
2023-10-29,0.16344086021505377,0.3706062009672244,0.7742772360677859,1.0,1.0,0.8181818181818182
2023-10-30,0.23225806451612901,0.4680691681201068,0.7644188339502105,0.0,0.0,0.8181818181818182
2023-10-31,0.24301075268817202,0.4816363208100738,0.7636829312294883,0.16666666666666666,0.0,0.8181818181818182
2023-11-01,0.210752688172043,0.4397097202243627,0.18807270543878385,0.3333333333333333,0.0,0.9090909090909091
2023-11-02,0.18064516129032254,0.396916371146147,0.18208345634290457,0.5,0.0,0.9090909090909091
2023-11-03,0.18709677419354837,0.40641758426748775,0.1541210930378887,0.6666666666666666,0.0,0.9090909090909091
2023-11-04,0.15698924731182795,0.36035032201848893,0.08829813778676257,0.8333333333333333,1.0,0.9090909090909091
2023-11-05,0.2150537634408602,0.44551913337723303,0.07338290541981302,1.0,1.0,0.9090909090909091
2023-11-06,0.23010752688172043,0.4653084534072083,0.07189152099506121,0.0,0.0,0.9090909090909091
2023-11-07,0.23655913978494625,0.4735427693347878,0.06605276452877815,0.16666666666666666,0.0,0.9090909090909091
2023-11-08,0.23870967741935484,0.4762560216415721,0.08062110671419467,0.3333333333333333,0.0,0.9090909090909091
2023-11-09,0.18924731182795695,0.40954275225972103,0.07553998380296448,0.5,0.0,0.9090909090909091
2023-11-10,0.16129032258064513,0.36721219910850667,0.097807618864828,0.6666666666666666,0.0,0.9090909090909091
2023-11-11,0.17419354838709677,0.3872205804706972,0.078528093694849,0.8333333333333333,1.0,0.9090909090909091
2023-11-12,0.17204301075268819,0.3839440190768759,0.08895626306948726,1.0,1.0,0.9090909090909091
2023-11-13,0.2150537634408602,0.44551913337723303,0.08032849277982393,0.0,0.0,0.9090909090909091
2023-11-14,0.19569892473118278,0.41879636079154126,0.056970670758557024,0.16666666666666666,0.0,0.9090909090909091
2023-11-15,0.18064516129032254,0.396916371146147,0.013188370290965035,0.3333333333333333,0.0,0.9090909090909091
2023-11-16,0.12903225806451613,0.313146540117194,0.06951745101231543,0.5,0.0,0.9090909090909091
2023-11-17,0.10537634408602148,0.26916495228648807,0.14024596701626302,0.6666666666666666,0.0,0.9090909090909091
2023-11-18,0.1225806451612903,0.3015509916159298,0.15862272359990295,0.8333333333333333,1.0,0.9090909090909091
2023-11-19,0.12473118279569889,0.30544781387546593,0.16622662716020822,1.0,1.0,0.9090909090909091
2023-11-20,0.221505376344086,0.45410174721581,0.17350217381995497,0.0,0.0,0.9090909090909091
2023-12-02,0.16989247311827954,0.3806446243184436,0.024025810860134514,0.8333333333333333,1.0,0.9999999999999999
2023-12-03,0.1913978494623656,0.41264742719973735,0.023166155964538193,1.0,1.0,0.9999999999999999
2023-12-04,0.23870967741935484,0.4762560216415721,0.052903674075639784,0.0,0.0,0.9999999999999999
2023-12-05,0.26236559139784943,0.5051185496556319,0.10025503494366494,0.16666666666666666,0.0,0.9999999999999999
2023-12-06,0.21720430107526878,0.4483973260207501,0.10204516483008161,0.3333333333333333,0.0,0.9999999999999999
2023-12-07,0.17204301075268819,0.3839440190768759,0.0938825091668069,0.5,0.0,0.9999999999999999
2023-12-08,0.16774193548387095,0.377322075723207,0.10341303780010969,0.6666666666666666,0.0,0.9999999999999999
2023-12-09,0.17204301075268819,0.3839440190768759,0.10170119429743521,0.8333333333333333,1.0,0.9999999999999999
2023-12-10,0.1827956989247312,0.4001046743177341,0.10456308102237175,1.0,1.0,0.9999999999999999
2023-12-11,0.210752688172043,0.4397097202243627,0.08881646127464157,0.0,0.0,0.9999999999999999
2023-12-12,0.22795698924731184,0.4625315467265978,0.04753416391573012,0.16666666666666666,0.0,0.9999999999999999
2023-12-13,0.16344086021505377,0.3706062009672244,0.045756037826760534,0.3333333333333333,0.0,0.9999999999999999
2023-12-14,0.12043010752688171,0.2976218302127853,0.11073589063326131,0.5,0.0,0.9999999999999999
2023-12-15,0.10537634408602148,0.26916495228648807,0.17258511639611313,0.6666666666666666,0.0,0.9999999999999999
2023-12-16,0.12043010752688171,0.2976218302127853,0.19217129302948305,0.8333333333333333,1.0,0.9999999999999999
2023-12-17,0.16129032258064513,0.36721219910850667,0.18602716796106833,1.0,1.0,0.9999999999999999
2023-12-18,0.21720430107526878,0.4483973260207501,0.19193744977421012,0.0,0.0,0.9999999999999999
2023-12-19,0.2129032258064516,0.4426233369995647,0.1766519304081987,0.16666666666666666,0.0,0.9999999999999999
2023-12-20,0.16774193548387095,0.377322075723207,0.17761774817253767,0.3333333333333333,0.0,0.9999999999999999
2023-12-21,0.1333333333333333,0.3207220814403644,0.16792874756060527,0.5,0.0,0.9999999999999999
2023-12-22,0.09247311827956989,0.24333338839730145,0.1897521231517329,0.6666666666666666,0.0,0.9999999999999999
2023-12-23,0.12688172043010754,0.30931282498628154,0.18469387227605866,0.8333333333333333,1.0,0.9999999999999999
2023-12-24,0.15913978494623654,0.3637936916090496,0.18449154711191096,1.0,1.0,0.9999999999999999
2023-12-25,0.2129032258064516,0.4426233369995647,0.18035488158367685,0.0,0.0,0.9999999999999999
2023-12-26,0.2021505376344086,0.4278725728854822,0.17058372624088702,0.16666666666666666,0.0,0.9999999999999999
2023-12-27,0.2150537634408602,0.44551913337723303,0.19895385660128045,0.3333333333333333,0.0,0.9999999999999999
2023-12-28,0.20645161290322578,0.43382813860373637,0.20278756924419733,0.5,0.0,0.9999999999999999
2023-12-29,0.9204301075268817,0.9656694608450593,0.7011074601293842,0.6666666666666666,0.0,0.9999999999999999
2023-12-30,0.18064516129032254,0.396916371146147,0.6675654198969232,0.8333333333333333,1.0,0.9999999999999999
2023-12-31,0.2258064516129032,0.45973825702095783,0.6420329680891915,1.0,1.0,0.9999999999999999
